task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
sheet_db_095,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.41125539999848,1931.0,1189.0,448.0,1353.0,1801.0
sheet_db_071,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.469929399998364,1986.0,1504.0,458.0,1517.0,1975.0
sheet_db_092,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.011117699999886,1932.0,1129.0,454.0,1105.0,1559.0
sheet_db_094,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.63562169999932,1928.0,1999.0,455.0,855.0,1310.0
sheet_db_085,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.54718860000139,1916.0,1536.0,449.0,1314.0,1763.0
sheet_db_065,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw+repair,2,,True,False,1.0,37.302072299997235,1947.0,938.0,457.0,2400.0,2857.0
sheet_db_087,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.134346599999844,1968.0,1412.0,451.0,1377.0,1828.0
sheet_db_098,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.501768199999788,2025.0,1898.0,474.0,861.0,1335.0
sheet_db_100,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.38332889999947,1994.0,1934.0,465.0,764.0,1229.0
sheet_db_105,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.84881370000221,1985.0,1238.0,467.0,638.0,1105.0
sheet_db_093,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.277098999998998,1910.0,1134.0,451.0,1385.0,1836.0
sheet_db_096,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.242604999999458,1944.0,2325.0,456.0,1216.0,1672.0
sheet_db_106,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.739262600000075,2034.0,1577.0,473.0,856.0,1329.0
calendar_024,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.026882400001341,1988.0,1788.0,454.0,679.0,1133.0
sheet_db_104,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.029230000000098,2009.0,1756.0,474.0,1085.0,1559.0
sheet_db_089,sheet_db,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,32.99149160000161,1951.0,1155.0,456.0,2001.0,2457.0
sheet_db_109,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.280367999999726,1996.0,1340.0,467.0,986.0,1453.0
sheet_db_108,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.126390999997966,2016.0,1507.0,469.0,830.0,1299.0
sheet_db_115,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.924426500001573,1992.0,1198.0,463.0,914.0,1377.0
sheet_db_103,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.78629490000094,2010.0,1580.0,469.0,1384.0,1853.0
sheet_db_107,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.720492799999192,2024.0,1347.0,465.0,1336.0,1801.0
sheet_db_114,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.508438000000751,2006.0,1231.0,473.0,803.0,1276.0
sheet_db_118,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.24996689999898,2011.0,1329.0,471.0,557.0,1028.0
sheet_db_116,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.454656500001875,1987.0,1396.0,466.0,774.0,1240.0
sheet_db_110,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.93856710000182,2029.0,1262.0,474.0,1058.0,1532.0
sheet_db_112,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.192797399999108,1998.0,1661.0,469.0,1094.0,1563.0
sheet_db_099,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.113270699999703,2005.0,1538.0,463.0,1796.0,2259.0
sheet_db_102,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.756989400000748,2027.0,2163.0,474.0,1819.0,2293.0
sheet_db_117,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.0228008999984,1981.0,1251.0,464.0,1177.0,1641.0
sheet_db_119,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.317555199999333,2010.0,1469.0,463.0,751.0,1214.0
calendar_049,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,7.216391300000396,2020.0,1059.0,454.0,405.0,859.0
sheet_db_111,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.06356500000038,2002.0,1290.0,464.0,1208.0,1672.0
sheet_db_113,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.96033240000179,1984.0,1758.0,468.0,1448.0,1916.0
calendar_021,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.099293399998714,2008.0,1386.0,456.0,1040.0,1496.0
calendar_022,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.019554599999537,2002.0,1333.0,451.0,769.0,1220.0
calendar_026,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.45666970000093,2016.0,1463.0,456.0,780.0,1236.0
calendar_028,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.241826800000126,1994.0,1264.0,456.0,784.0,1240.0
sheet_db_101,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw+repair,2,,True,False,1.0,38.73459300000104,2002.0,1179.0,470.0,2400.0,2870.0
calendar_036,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,6.876832099998865,1992.0,1045.0,457.0,410.0,867.0
sheet_db_120,sheet_db,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.092543400001887,1997.0,1718.0,466.0,1472.0,1938.0
calendar_025,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.511216300001252,1989.0,1498.0,454.0,690.0,1144.0
calendar_038,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.664932600000611,2040.0,1146.0,459.0,587.0,1046.0
calendar_029,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.052707499999087,2014.0,1844.0,455.0,958.0,1413.0
calendar_030,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.336179099998844,2009.0,1474.0,453.0,706.0,1159.0
calendar_041,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.730808600001183,2014.0,1494.0,455.0,694.0,1149.0
calendar_051,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.780224900001485,1967.0,1320.0,445.0,1024.0,1469.0
calendar_045,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.433876400002191,1993.0,1647.0,454.0,710.0,1164.0
calendar_044,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.109757800000807,1988.0,1437.0,456.0,760.0,1216.0
calendar_046,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.994933799996943,2008.0,1447.0,454.0,755.0,1209.0
calendar_033,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.72943909999958,2019.0,1352.0,456.0,1212.0,1668.0
calendar_053,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.980051500002446,1987.0,1390.0,451.0,676.0,1127.0
calendar_050,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.661506200001895,2029.0,1029.0,455.0,593.0,1048.0
calendar_032,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.859225199998036,1997.0,1924.0,458.0,1374.0,1832.0
calendar_047,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.422544900000503,1999.0,1650.0,450.0,681.0,1131.0
calendar_031,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.73209340000176,1983.0,2171.0,450.0,1296.0,1746.0
calendar_043,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.380181699998502,1977.0,1676.0,447.0,1277.0,1724.0
calendar_052,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.062699500002054,1952.0,1521.0,449.0,697.0,1146.0
calendar_042,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.754731499997433,2011.0,1506.0,452.0,1159.0,1611.0
calendar_057,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.610364500000287,2038.0,1405.0,459.0,724.0,1183.0
calendar_039,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.75319180000224,2013.0,1349.0,452.0,1138.0,1590.0
calendar_048,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.330432099999598,2006.0,1559.0,458.0,1084.0,1542.0
calendar_035,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.78985460000331,2003.0,2306.0,453.0,1577.0,2030.0
calendar_027,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw+repair,2,,True,False,1.0,38.81445170000006,1987.0,1705.0,449.0,2400.0,2849.0
calendar_023,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,33.695016300000134,1995.0,1928.0,448.0,2219.0,2667.0
calendar_037,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.237367900001118,2026.0,1988.0,457.0,1634.0,2091.0
calendar_054,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.312549999998737,1981.0,1367.0,449.0,915.0,1364.0
calendar_034,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.905977200000052,2016.0,1868.0,456.0,1750.0,2206.0
calendar_055,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.23700479999752,1995.0,1470.0,448.0,1377.0,1825.0
calendar_062,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.528660200001468,2034.0,1286.0,460.0,781.0,1241.0
calendar_058,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.17841849999968,2043.0,1158.0,461.0,1272.0,1733.0
calendar_056,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.50111300000208,2033.0,1372.0,462.0,1429.0,1891.0
calendar_067,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.445047899997007,2032.0,892.0,453.0,963.0,1416.0
calendar_066,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.588350699999864,2063.0,1649.0,462.0,779.0,1241.0
calendar_040,calendar,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,36.605267599999934,2012.0,2169.0,460.0,2390.0,2850.0
calendar_065,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.163016599999537,2050.0,1775.0,463.0,836.0,1299.0
calendar_064,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.91764510000212,2013.0,1327.0,461.0,1164.0,1625.0
calendar_068,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.161271000000852,2049.0,1269.0,463.0,1024.0,1487.0
calendar_070,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.064007500001026,2067.0,1563.0,463.0,809.0,1272.0
calendar_059,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.738218600003165,2026.0,1666.0,457.0,1504.0,1961.0
calendar_073,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.971162499998172,2052.0,1352.0,458.0,769.0,1227.0
calendar_078,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.915073399999528,2033.0,1494.0,455.0,738.0,1193.0
calendar_086,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.339322300002095,2042.0,1632.0,458.0,882.0,1340.0
calendar_072,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.384431799997401,2041.0,1683.0,465.0,844.0,1309.0
calendar_060,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.029021299997112,2020.0,1422.0,463.0,1588.0,2051.0
calendar_080,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,fallback,,0,"No parseable JSON object found in model output; attempts=['raw', 'raw+repair']; last_error=raw+repair:Expecting ',' delimiter",False,True,1.0,20.354708899998514,2001.0,1430.0,455.0,1223.0,1678.0
calendar_075,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.855102299999999,2024.0,2045.0,453.0,779.0,1232.0
calendar_077,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.4604834999991,2031.0,879.0,456.0,660.0,1116.0
calendar_082,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.847537700003159,2000.0,1379.0,449.0,743.0,1192.0
calendar_081,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.438662799999292,2000.0,2040.0,452.0,841.0,1293.0
calendar_076,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.953870299999835,2009.0,1620.0,456.0,1315.0,1771.0
calendar_110,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.056548299999122,2109.0,1897.0,474.0,1024.0,1498.0
calendar_061,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,34.18035449999661,2023.0,1730.0,460.0,2055.0,2515.0
calendar_071,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.85651230000076,2045.0,1199.0,460.0,1402.0,1862.0
calendar_083,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.324701300000015,1987.0,1243.0,446.0,1054.0,1500.0
calendar_087,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.9965102999995,2019.0,1255.0,451.0,1647.0,2098.0
calendar_079,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.283860000003187,1981.0,1540.0,445.0,1637.0,2082.0
calendar_090,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.613923200002318,2042.0,1444.0,458.0,665.0,1123.0
calendar_069,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.013067399999272,2080.0,2248.0,464.0,1767.0,2231.0
calendar_085,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.721448899999814,2002.0,1121.0,451.0,874.0,1325.0
calendar_089,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.59246659999917,2047.0,1453.0,460.0,866.0,1326.0
calendar_074,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,24.002381700000115,2060.0,1604.0,459.0,1445.0,1904.0
calendar_063,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,37.882660600000236,2011.0,1969.0,454.0,2326.0,2780.0
calendar_091,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.08775170000081,1984.0,1642.0,450.0,1436.0,1886.0
calendar_088,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.182293000001664,2029.0,804.0,460.0,1071.0,1531.0
calendar_106,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.407386599999882,2101.0,1525.0,470.0,886.0,1356.0
calendar_092,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.129075099997863,1998.0,1147.0,458.0,1231.0,1689.0
calendar_109,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.358797999997478,2098.0,1568.0,473.0,619.0,1092.0
calendar_094,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.39732400000139,1994.0,1966.0,452.0,1009.0,1461.0
calendar_084,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,29.6632838000005,1980.0,1312.0,452.0,1811.0,2263.0
calendar_096,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.124323200001527,2007.0,2165.0,460.0,1028.0,1488.0
calendar_097,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.509715600001073,2082.0,1209.0,469.0,918.0,1387.0
calendar_098,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.9050107999974,2096.0,1983.0,471.0,1175.0,1646.0
calendar_115,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.632074500001181,2068.0,1304.0,466.0,687.0,1153.0
calendar_100,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.998208299999533,2060.0,1216.0,468.0,909.0,1377.0
calendar_102,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.903426600001694,2101.0,919.0,471.0,902.0,1373.0
calendar_108,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.9190978000006,2080.0,1405.0,473.0,812.0,1285.0
calendar_093,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.643906799999968,2005.0,1909.0,455.0,1412.0,1867.0
calendar_107,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,28.63513189999867,2081.0,1667.0,466.0,1837.0,2303.0
calendar_099,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.460871600000246,2063.0,1821.0,464.0,1047.0,1511.0
calendar_111,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.885543500000495,2069.0,1417.0,468.0,867.0,1335.0
calendar_095,calendar,L3,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.74484669999947,1987.0,1465.0,449.0,1523.0,1972.0
calendar_116,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.00303740000163,2075.0,1084.0,473.0,934.0,1407.0
calendar_112,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.335828200000833,2081.0,1141.0,476.0,824.0,1300.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.89266409999982,1987.0,1356.0,472.0,733.0,1205.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.212833599998703,1964.0,1875.0,468.0,988.0,1456.0
calendar_118,calendar,L4,deepseek_v4_flash,direct,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.810743399997591,2095.0,1737.0,471.0,942.0,1413.0
